Symbol,Name,Exchange,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
GDS,GDS Holdings Limited,NASDAQ,10,$24.06M,2016,n/a,n/a,http://www.nasdaq.com/symbol/gds
GEMP,Gemphire Therapeutics Inc.,NASDAQ,9.1,$84.36M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gemp
GENC,Gencor Industries Inc.,NASDAQ,11.65,$166.99M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/genc
GNCMA,"General Communication, Inc.",NASDAQ,15.35,$569.76M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/gncma
GFN,General Finance Corporation,NASDAQ,4.05,$106.19M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfn
GFNCP,General Finance Corporation,NASDAQ,89.75,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfncp
GFNSL,General Finance Corporation,NASDAQ,25.1,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/gfnsl
GENE,Genetic Technologies Ltd,NASDAQ,1.33,$15.21M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gene
GNMK,"GenMark Diagnostics, Inc.",NASDAQ,11.99,$515.5M,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/gnmk
GNCA,"Genocea Biosciences, Inc.",NASDAQ,3.32,$94.2M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gnca
GHDX,"Genomic Health, Inc.",NASDAQ,29.17,$972.73M,2005,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ghdx
GNST,GenSight Biologics S.A.,NASDAQ,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gnst
GNTX,Gentex Corporation,NASDAQ,16.54,$4.74B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/gntx
THRM,Gentherm Inc,NASDAQ,27.45,$1B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/thrm
GNVC,"GenVec, Inc.",NASDAQ,0.2915,$6.63M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gnvc
GTWN,"Georgetown Bancorp, Inc.",NASDAQ,25.5015,$46.95M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gtwn
GEOS,Geospace Technologies Corporation,NASDAQ,18.55,$247.24M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/geos
GABC,"German American Bancorp, Inc.",NASDAQ,40.01,$610.47M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gabc
GERN,Geron Corporation,NASDAQ,1.9,$302.36M,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gern
GEVO,"Gevo, Inc.",NASDAQ,0.3578,$32.03M,2011,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gevo
ROCK,"Gibraltar Industries, Inc.",NASDAQ,38.65,$1.22B,1993,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/rock
GIGM,GigaMedia Limited,NASDAQ,2.62,$28.96M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/gigm
GIGA,Giga-tronics Incorporated,NASDAQ,0.82,$7.83M,1983,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/giga
GIII,"G-III Apparel Group, LTD.",NASDAQ,25.99,$1.19B,1989,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/giii
GILT,Gilat Satellite Networks Ltd.,NASDAQ,4.43,$199.2M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/gilt
GILD,"Gilead Sciences, Inc.",NASDAQ,72.43,$95.75B,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gild
GBCI,"Glacier Bancorp, Inc.",NASDAQ,27.58,$2.11B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gbci
GLAD,Gladstone Capital Corporation,NASDAQ,7.74,$180.69M,2001,n/a,n/a,http://www.nasdaq.com/symbol/glad
GLADO,Gladstone Capital Corporation,NASDAQ,25.4596,$56.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/glado
GOOD,Gladstone Commercial Corporation,NASDAQ,16.87,$400.63M,2003,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/good
GOODM,Gladstone Commercial Corporation,NASDAQ,25.59,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodm
GOODO,Gladstone Commercial Corporation,NASDAQ,25.3112,$29.11M,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodo
GOODP,Gladstone Commercial Corporation,NASDAQ,25.36,$25.36M,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodp
GAIN,Gladstone Investment Corporation,NASDAQ,7.58,$229.45M,2005,n/a,n/a,http://www.nasdaq.com/symbol/gain
GAINM,Gladstone Investment Corporation,NASDAQ,25.2852,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gainm
GAINN,Gladstone Investment Corporation,NASDAQ,25.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gainn
GAINO,Gladstone Investment Corporation,NASDAQ,25.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gaino
LAND,Gladstone Land Corporation,NASDAQ,10.15,$101.75M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/land
LANDP,Gladstone Land Corporation,NASDAQ,25.81,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/landp
GLBZ,Glen Burnie Bancorp,NASDAQ,10.13,$28.16M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/glbz
GBT,"Global Blood Therapeutics, Inc.",NASDAQ,16.7,$622.67M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gbt
ENT,Global Eagle Entertainment Inc.,NASDAQ,7.52,$628.97M,2011,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ent
GBLI,Global Indemnity plc,NASDAQ,29.83,$523.65M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/gbli
GBLIZ,Global Indemnity plc,NASDAQ,25.7,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/gbliz
GPAC,Global Partner Acquisition Corp.,NASDAQ,9.9,$192.12M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/gpac
GPACU,Global Partner Acquisition Corp.,NASDAQ,10.0836,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/gpacu
GPACW,Global Partner Acquisition Corp.,NASDAQ,0.2894,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/gpacw
SELF,"Global Self Storage, Inc.",NASDAQ,5.06,$37.53M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/self
GSOL,Global Sources Ltd.,NASDAQ,7.85,$187.49M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/gsol
GWRS,"Global Water Resources, Inc.",NASDAQ,7.63,$149.41M,2016,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/gwrs
KRMA,Global X Conscious Companies ETF,NASDAQ,14.9501,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/krma
FINX,Global X FinTech Thematic ETF,NASDAQ,14.5508,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/finx
ACTX,Global X Guru Activist ETF,NASDAQ,13.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/actx
BFIT,Global X Health & Wellness Thematic ETF,NASDAQ,14.953,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfit
SNSR,Global X Internet of Things Thematic ETF,NASDAQ,14.6395,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snsr
LNGR,Global X Longevity Thematic ETF,NASDAQ,14.907,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lngr
MILN,Global X Millennials Thematic ETF,NASDAQ,15.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/miln
QQQC,Global X NASDAQ China Technology ETF,NASDAQ,22.3624,$17.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqqc
BOTZ,Global X Robotics & Artificial Intelligence Thematic ETF,NASDAQ,14.82,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/botz
CATH,Global X S&P 500 Catholic Values ETF,NASDAQ,25.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cath
SOCL,Global X Social Media Index ETF,NASDAQ,22.73,$94.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/socl
ALTY,Global X SuperDividend Alternatives ETF,NASDAQ,14.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/alty
SRET,Global X SuperDividend REIT ETF,NASDAQ,14.12,$2.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sret
YLCO,Global X Yieldco Index ETF,NASDAQ,10.92,$2.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ylco
GLBS,Globus Maritime Limited,NASDAQ,1.82,$4.7M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/glbs
GLUU,Glu Mobile Inc.,NASDAQ,1.83,$243.39M,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/gluu
GLYC,"GlycoMimetics, Inc.",NASDAQ,5.79,$133.5M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/glyc
GOGO,Gogo Inc.,NASDAQ,9.52,$820.4M,2013,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/gogo
GLNG,Golar LNG Limited,NASDAQ,20.97,$1.95B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/glng
GMLP,Golar LNG Partners LP,NASDAQ,18.5,$1.13B,2011,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/gmlp
GDEN,"Golden Entertainment, Inc.",NASDAQ,10.51,$233.46M,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/gden
GOGL,Golden Ocean Group Limited,NASDAQ,3.6,$76.28M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/gogl
GBDC,"Golub Capital BDC, Inc.",NASDAQ,17.68,$938.04M,2010,n/a,n/a,http://www.nasdaq.com/symbol/gbdc
GTIM,Good Times Restaurants Inc.,NASDAQ,2.95,$36.23M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/gtim
GPRO,"GoPro, Inc.",NASDAQ,11.16,$1.56B,2014,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/gpro
GMAN,"Gordmans Stores, Inc.",NASDAQ,0.8,$15.78M,2010,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gman
GRSH,"Gores Holdings, Inc.",NASDAQ,11.48,$538.13M,2015,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/grsh
GRSHU,"Gores Holdings, Inc.",NASDAQ,12.95,n/a,2015,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/grshu
GRSHW,"Gores Holdings, Inc.",NASDAQ,1.38,n/a,2015,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/grshw
GOV,Government Properties Income Trust,NASDAQ,18.21,$1.3B,2009,Finance,Real Estate,http://www.nasdaq.com/symbol/gov
GOVNI,Government Properties Income Trust,NASDAQ,25.47,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/govni
GPIA,GP Investments Acquisition Corp.,NASDAQ,9.72,$209.59M,2015,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/gpia
GPIAU,GP Investments Acquisition Corp.,NASDAQ,11.0389,n/a,2015,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/gpiau
GPIAW,GP Investments Acquisition Corp.,NASDAQ,0.3,n/a,2015,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/gpiaw
LOPE,"Grand Canyon Education, Inc.",NASDAQ,48.41,$2.28B,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lope
GRVY,"GRAVITY Co., Ltd.",NASDAQ,13.1757,$45.78M,2005,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/grvy
FULLL,Great Elm Capital Corp.,NASDAQ,25.6499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fulll
GECC,Great Elm Capital Corp.,NASDAQ,12.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gecc
GEC,"Great Elm Capital Group, Inc. ",NASDAQ,3.9,$47.08M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gec
GLDD,Great Lakes Dredge & Dock Corporation,NASDAQ,3.05,$185.28M,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/gldd
GSBC,"Great Southern Bancorp, Inc.",NASDAQ,39.75,$552.98M,1989,Finance,Major Banks,http://www.nasdaq.com/symbol/gsbc
GNBC,"Green Bancorp, Inc.",NASDAQ,9.7,$356.94M,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/gnbc
GRBK,"Green Brick Partners, Inc.",NASDAQ,7.75,$379.26M,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/grbk
GPP,Green Plains Partners LP,NASDAQ,18.6,$591.49M,2015,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gpp
GPRE,"Green Plains, Inc.",NASDAQ,25.05,$958.03M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gpre
GCBC,"Greene County Bancorp, Inc.",NASDAQ,17.35,$147.26M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/gcbc
GLRE,"Greenlight Reinsurance, Ltd.",NASDAQ,19.95,$744.55M,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/glre
GSUM,Gridsum Holding Inc.,NASDAQ,16.15,$463.99M,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gsum
GRIF,"Griffin Industrial Realty, Inc.",NASDAQ,28.94,$147.38M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/grif
GRFS,"Grifols, S.A.",NASDAQ,14.6,$10.04B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/grfs
GRPN,"Groupon, Inc.",NASDAQ,3.78,$2.17B,2011,Technology,Advertising,http://www.nasdaq.com/symbol/grpn
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,NASDAQ,45.25,$2.22B,2006,Transportation,Aerospace,http://www.nasdaq.com/symbol/omab
GGAL,Grupo Financiero Galicia S.A.,NASDAQ,29.52,$3.84B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ggal
GSIT,"GSI Technology, Inc.",NASDAQ,4.99,$102.54M,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/gsit
GSVC,GSV Capital Corp,NASDAQ,4.5,$99.81M,2011,n/a,n/a,http://www.nasdaq.com/symbol/gsvc
GTXI,"GTx, Inc.",NASDAQ,0.7081,$100.49M,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gtxi
GTYHU,"GTY Technology Holdings, Inc.",NASDAQ,10.17,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/gtyhu
GBNK,Guaranty Bancorp,NASDAQ,18.3,$398.81M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gbnk
GFED,"Guaranty Federal Bancshares, Inc.",NASDAQ,16.72,$74.1M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gfed
GUID,"Guidance Software, Inc.",NASDAQ,5.35,$172.87M,2006,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/guid
GIFI,"Gulf Island Fabrication, Inc.",NASDAQ,9.7,$141.94M,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/gifi
GURE,"Gulf Resources, Inc.",NASDAQ,2.16,$99.39M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gure
GPOR,Gulfport Energy Corporation,NASDAQ,23.12,$2.9B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gpor
GWPH,GW Pharmaceuticals Plc,NASDAQ,115.11,$2.51B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gwph
GWGH,"GWG Holdings, Inc",NASDAQ,8.35,$49.91M,2014,Finance,Life Insurance,http://www.nasdaq.com/symbol/gwgh
GYRO,"Gyrodyne , LLC",NASDAQ,18.45,$27.36M,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/gyro
HEES,"H&E Equipment Services, Inc.",NASDAQ,13.23,$470.43M,2006,n/a,n/a,http://www.nasdaq.com/symbol/hees
HLG,Hailiang Education Group Inc.,NASDAQ,8.04,$206.63M,2015,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/hlg
HNRG,Hallador Energy Company,NASDAQ,9.16,$267.94M,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/hnrg
HALL,"Hallmark Financial Services, Inc.",NASDAQ,10.05,$187.06M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hall
HALO,"Halozyme Therapeutics, Inc.",NASDAQ,8.46,$1.09B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/halo
HBK,"Hamilton Bancorp, Inc.",NASDAQ,13.6,$46.43M,2012,Finance,Savings Institutions,http://www.nasdaq.com/symbol/hbk
HBHC,Hancock Holding Company,NASDAQ,32.25,$2.5B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hbhc
HBHCL,Hancock Holding Company,NASDAQ,26.0005,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hbhcl
HNH,Handy & Harman Ltd.,NASDAQ,20.85,$255.22M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/hnh
HAFC,Hanmi Financial Corporation,NASDAQ,24.4,$787.23M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hafc
HQCL,"Hanwha Q CELLS Co., Ltd. ",NASDAQ,10.27,$862.85M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/hqcl
HONE,"HarborOne Bancorp, Inc.",NASDAQ,16.91,$543.16M,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/hone
HDNG,Hardinge Inc.,NASDAQ,8.37,$107.84M,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/hdng
HLIT,Harmonic Inc.,NASDAQ,4.75,$370.64M,1995,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/hlit
HRMN,Harmony Merger Corp.,NASDAQ,10.11,$152.51M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/hrmn
HRMNU,Harmony Merger Corp.,NASDAQ,10.15,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/hrmnu
HRMNW,Harmony Merger Corp.,NASDAQ,0.257,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/hrmnw
TINY,"Harris & Harris Group, Inc.",NASDAQ,1.27,$39.22M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/tiny
HBIO,"Harvard Bioscience, Inc.",NASDAQ,2.4,$82.35M,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/hbio
HCAP,Harvest Capital Credit Corporation,NASDAQ,12.05,$75.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hcap
HCAPL,Harvest Capital Credit Corporation,NASDAQ,25.471,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hcapl
HAS,"Hasbro, Inc.",NASDAQ,81.12,$10.17B,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/has
HA,"Hawaiian Holdings, Inc.",NASDAQ,45.5,$2.43B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ha
HCOM,"Hawaiian Telcom Holdco, Inc.",NASDAQ,20.32,$233.92M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/hcom
HWKN,"Hawkins, Inc.",NASDAQ,39.85,$422.59M,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/hwkn
HWBK,"Hawthorn Bancshares, Inc.",NASDAQ,14.3,$80.58M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hwbk
HAYN,"Haynes International, Inc.",NASDAQ,32.51,$406.09M,2007,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/hayn
HDS,"HD Supply Holdings, Inc.",NASDAQ,31.95,$6.42B,2013,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/hds
HIIQ,"Health Insurance Innovations, Inc.",NASDAQ,6.1,$89.99M,2013,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/hiiq
HCSG,"Healthcare Services Group, Inc.",NASDAQ,34.88,$2.53B,1983,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hcsg
HQY,"HealthEquity, Inc.",NASDAQ,30.7,$1.8B,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/hqy
HSTM,"HealthStream, Inc.",NASDAQ,22.06,$700.16M,2000,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/hstm
HWAY,"Healthways, Inc.",NASDAQ,19.45,$734.22M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hway
HTLD,"Heartland Express, Inc.",NASDAQ,18.35,$1.53B,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/htld
HTLF,"Heartland Financial USA, Inc.",NASDAQ,36.5,$900.87M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/htlf
HTBX,"Heat Biologics, Inc.",NASDAQ,1.2999,$25.34M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/htbx
HSII,"Heidrick & Struggles International, Inc.",NASDAQ,18.1,$336.34M,1999,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/hsii
HELE,Helen of Troy Limited,NASDAQ,79.95,$2.23B,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/hele
HMNY,Helios and Matheson Analytics Inc,NASDAQ,5.54,$12.91M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/hmny
HMTV,"Hemisphere Media Group, Inc.",NASDAQ,11.9,$504.49M,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/hmtv
HNNA,"Hennessy Advisors, Inc.",NASDAQ,26.1,$132.24M,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/hnna
HCAC,Hennessy Capital Acquisition Corp. II,NASDAQ,9.8501,$245.76M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/hcac
HCACU,Hennessy Capital Acquisition Corp. II,NASDAQ,10.1484,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/hcacu
HCACW,Hennessy Capital Acquisition Corp. II,NASDAQ,0.2142,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/hcacw
HSIC,"Henry Schein, Inc.",NASDAQ,154.86,$12.67B,1995,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/hsic
HTBK,Heritage Commerce Corp,NASDAQ,10.77,$408.35M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/htbk
HFWA,Heritage Financial Corporation,NASDAQ,18.05,$540.98M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/hfwa
HEOP,Heritage Oaks Bancorp,NASDAQ,8.03,$274.67M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/heop
HCCI,"Heritage-Crystal Clean, Inc.",NASDAQ,13.05,$292.46M,2008,Basic Industries,Miscellaneous,http://www.nasdaq.com/symbol/hcci
MLHR,"Herman Miller, Inc.",NASDAQ,27.4,$1.64B,n/a,Consumer Durables,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/mlhr
HRTX,"Heron Therapeutics, Inc.  ",NASDAQ,14.9,$581.85M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/hrtx
HSKA,Heska Corporation,NASDAQ,59.45,$408.73M,1997,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/hska
HIBB,"Hibbett Sports, Inc.",NASDAQ,37.95,$834.42M,1996,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hibb
SNLN,Highland/iBoxx Senior Loan ETF,NASDAQ,18.48,$316.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snln
HPJ,Highpower International Inc,NASDAQ,2.595,$39.19M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/hpj
HIHO,Highway Holdings Limited,NASDAQ,4.095,$15.57M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/hiho
HIMX,"Himax Technologies, Inc.",NASDAQ,7.7,$1.32B,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/himx
HIFS,Hingham Institution for Savings,NASDAQ,147.04,$313.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hifs
HSGX,Histogenics Corporation,NASDAQ,2.31,$30.66M,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/hsgx
HMNF,"HMN Financial, Inc.",NASDAQ,14.6853,$65.92M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/hmnf
HMSY,HMS Holdings Corp,NASDAQ,21.1,$1.78B,1992,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/hmsy
HOLI,"Hollysys Automation Technologies, Ltd.",NASDAQ,20.02,$1.19B,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/holi
HOLX,"Hologic, Inc.",NASDAQ,38.08,$10.56B,1990,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/holx
HBCP,"Home Bancorp, Inc.",NASDAQ,27.95,$204.61M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/hbcp
HOMB,"Home BancShares, Inc.",NASDAQ,21.31,$2.99B,2006,Finance,Major Banks,http://www.nasdaq.com/symbol/homb
HFBL,"Home Federal Bancorp, Inc. of Louisiana",NASDAQ,24.19,$47.43M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/hfbl
HMST,"HomeStreet, Inc.",NASDAQ,27.05,$671.55M,2012,Finance,Major Banks,http://www.nasdaq.com/symbol/hmst
HMTA,HomeTown Bankshares Corporation,NASDAQ,8.88,$51.18M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hmta
HTBI,"HomeTrust Bancshares, Inc.",NASDAQ,18.55,$333.88M,2012,Finance,Savings Institutions,http://www.nasdaq.com/symbol/htbi
CETC,Hongli Clean Energy Technologies Corp.,NASDAQ,1.924,"$460,994.25 ",n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/cetc
HOFT,Hooker Furniture Corporation,NASDAQ,26.15,$302.37M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/hoft
HOPE,"Hope Bancorp, Inc.",NASDAQ,15.45,$1.23B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hope
